case,source_platform,rating_1_5,text,stance,theme_codes,pulled_by,post_date,has_text,unnamed_9,post_date_norm,year,ym,rating_1_5_num
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Очень классное место.,positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,Интересные мероприятия,positive,full_review,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,Органичное место.,positive,full_review,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,4,"4 звезды за то, что вроде почти в центре, а добраться - только на такси и своей машине. Но здесь собраны все модные тенденции, чтобы круто выглядела квартира или дом. Вообщем это место обитания дизайнеров и архитекторов.",neutral,full_review,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,4
DAA,GoogleMaps,5,"Хорошее дизайнерское пространство с всякими интересными мероприятиями. Жалко, что добираться до него неудобно",positive,full_review,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,Красиво,positive,full_review,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,Славное место,positive,text_general,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,4
DAA,GoogleMaps,4,"Тем, кто ищет что-то уникальное для своего интерьера, нужно обязательно заглянуть сюда. Самое большое скопление фирм, занимающихся дизайном, оформлением интерьеров и т. д.",positive,text_interior,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,"За то время, которое существует Арт-Плей, внешне не изменилось ничего. Если бы не буквы на фасаде никто и не понял, что там что-то есть.",negative,text_building,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,3
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,Восстанавливают утраченное.,positive,restoration,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,4,"Удобное расположение, практически всегда можно приехать без пробок. Немного запутанная планировка торгового зала и на мой взгляд не очень удобная история с планшетами для сбора заказа в электронном виде.",neutral,navigation,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,Идёт кап ремонт,neutral,renovation,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,4,"Хорошее место для работы, с парковкой туговато...",mixed,parking,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,4
DAA,GoogleMaps,5,Очень приятное место. Заезд на парковку с новочеркасского пр.,positive,parking,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,"Перспективное место под мероприятия, такого в Питере нет почти.",positive,events,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,Современно.,positive,modernity,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,5,"Классное пространство для мероприятий, есть возможность оформить и выставочную зону, и лекционные залы. Рядом много мест для гостей поесть и выпить кофе… Очень мало розеток в выставочной зоне.",positive,events,Mariia,2022,yes,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,5,"Уютное атмосферное место. Часть салонов закрыто, но можно просто погулять и посмотреть на выставки.",positive,atmosphere,Mariia,2022,yes,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,5,Гуд,positive,short_text,Mariia,2022,yes,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,5,Для конференций отличное пространство,positive,events,Mariia,2022,yes,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,4
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,4
DAA,GoogleMaps,5,Обязательно к посещению.,positive,recommendation,Mariia,2022,yes,NA,1905-07-14,1905,1905-07,5
DAA,GoogleMaps,1,Половина закрыта,negative,closure,Mariia,2022,yes,NA,1905-07-14,1905,1905-07,1
DAA,GoogleMaps,4,"Часто посещаю в рамках фестивалей. Всё удобно, организация тоже. «Мегустро» прошёл вообще на ура!",positive,festivals,Mariia,2022,yes,NA,1905-07-14,1905,1905-07,4
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,4
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2022,no,NA,1905-07-14,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2023,no,NA,1905-07-15,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2023,no,NA,1905-07-15,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2023,no,NA,1905-07-15,1905,1905-07,5
DAA,GoogleMaps,4,"Большой выставочный комплекс с просторным залом, в котором часто проходят выставки, фестивали и форумы… летом душно, вентиляция плохая, один туалет с очередями.",mixed,events_infra,Mariia,2024,yes,NA,1905-07-16,1905,1905-07,4
